"","Release_number","interview_id","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","hd_employ_status","hd_hrs_work_per_week","hd_wtr_unemployed","wtr_wf","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","wf_health","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_occ","hd_ind","wf_occ","wf_ind","State","hd_edu","wf_edu","hd_change_in_marital_status","Year","hd_adj_income"
"8452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8461",7,1744,0,2151,1997,46,2,0,1,15,4,1,0,5,3,0,0,8,50000,0,2,0,0,0,0,0,0,1,1,1,0,1,75,838,0,0,45,12,0,2,1997,33110.2613135924
"8462",7,3316,2,2151,1997,20,1,18,1,1,2,1,38,1,1,0,56,5,25000,16,4,2,1,3,5,0,0,1,1,5,0,1,245,667,0,0,37,12,9,5,1997,16555.1306567962
"8463",7,3153,0,2151,1997,43,1,42,3,12,1,1,0,5,1,5,30,12,0,4000,1,3,1,1,5,0,1,1,1,1,5,1,3,748,690,138,37,17,12,1,1997,0
"8464",7,828,0,2151,1997,72,1,48,1,9,1,4,0,0,1,5,12,3.5,0,4700,3,3,1,1,5,0,8,1,3,5,0,8,0,0,915,669,37,9,12,1,1997,0
"8465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8466",7,1741,0,2151,1997,46,1,40,0,0,1,1,0,5,1,5,20,10,25000,17600,3,2,1,1,9,0,1,1,1,5,0,1,245,677,441,628,37,12,99,1,1997,16555.1306567962
"8467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8476",7,1785,0,2156,1997,62,2,0,0,0,3,4,0,0,3,0,0,5,0,0,4,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,3,5,0,2,1997,0
"8477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8487",7,552,0,2164,1997,74,1,74,0,0,1,4,0,0,1,0,25,15,0,0,1,2,1,1,5,0,8,1,3,5,0,8,0,0,0,0,43,10,12,1,1997,0
"8488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8489",7,1985,0,2164,1997,22,2,0,0,0,2,7,0,5,3,0,0,4,11000,0,2,0,0,0,0,0,0,1,1,5,0,0,921,829,0,0,4,12,0,2,1997,7284.25748899032
"8490",7,4611,1,2164,1997,20,1,0,0,0,2,1,35,5,2,0,0,6,18000,0,2,0,0,0,0,0,0,1,3,5,0,0,630,798,0,0,5,10,0,2,1997,11919.6940728933
"8491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8497",7,1435,1,2164,1997,41,1,0,0,0,4,1,45,5,2,0,0,5,21000,0,3,0,0,0,0,0,0,1,2,5,0,0,245,748,0,0,4,11,0,2,1997,13906.3097517088
"8498",7,5820,1,2164,1997,47,1,45,3,9,1,1,40,1,1,5,14,0,10400,5000,1,2,1,1,1,3,8,1,1,1,5,8,705,417,310,857,26,17,15,1,1997,6886.93435322721
"8499",7,4313,0,2164,1997,48,1,41,0,0,1,1,0,5,1,5,10,15,30792,18204,2,2,1,1,5,0,8,1,1,5,0,0,602,189,374,739,5,12,12,1,1997,20390.6233273627
"8500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8501",7,5589,1,2164,1997,25,1,23,4,1,1,1,40,5,1,0,100,0,18000,0,3,3,1,1,5,0,8,1,1,1,1,1,245,739,0,0,5,13,12,1,1997,11919.6940728933
"8502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8509",7,4904,0,2166,1997,71,1,69,0,0,1,4,0,0,1,0,40,2,0,0,2,2,1,1,5,0,8,1,1,1,4,8,0,0,0,0,48,16,12,1,1997,0
"8510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8511",7,5015,0,2166,1997,45,1,42,1,15,1,1,0,5,1,0,30,5,46500,6220,1,1,1,1,5,0,1,1,1,5,0,1,245,539,0,0,48,12,12,1,1997,30792.5430216409
"8512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8517",7,2678,0,2170,1997,69,2,0,0,0,3,4,0,0,3,0,0,6,0,0,3,0,0,0,0,0,0,1,1,5,0,2,0,0,0,0,9,12,0,2,1997,0
"8518",7,6224,0,2170,1997,44,1,42,2,13,1,1,0,5,1,5,28,28,150000,80000,2,2,1,1,1,4,2,1,1,1,4,2,195,727,245,727,42,16,16,1,1997,99330.7839407771
"8519",7,4659,0,2170,1997,39,1,40,0,0,1,1,0,5,1,5,20,20,67000,36800,2,1,1,1,1,4,2,1,1,1,4,2,202,707,56,718,42,16,16,1,1997,44367.7501602138
"8520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8523",7,3235,0,2175,1997,43,1,39,2,4,1,1,0,5,1,0,30,4,140000,0,2,2,1,1,1,4,2,1,1,1,5,2,202,709,0,0,29,17,16,1,1997,92708.7316780586
"8524",7,5390,1,2175,1997,38,1,37,2,1,1,1,0,5,1,0,12,5,80000,0,1,1,1,1,1,5,2,1,1,1,4,2,202,259,0,0,29,16,17,1,1997,52976.4181017478
"8525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8526",7,4257,0,2176,1997,65,1,65,0,0,1,4,0,5,1,0,12,5,12500,0,4,4,1,1,5,0,1,1,1,5,0,1,935,788,0,0,31,12,12,1,1997,8277.56532839809
"8527",7,1685,0,2176,1997,37,1,36,2,7,1,1,0,5,1,0,30,0,250000,0,1,1,1,1,1,4,2,1,1,1,4,1,245,709,0,0,31,16,16,1,1997,165551.306567962
"8528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8533",7,154,0,2177,1997,70,2,0,0,0,3,4,0,0,3,0,0,7,0,0,3,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0,31,12,0,2,1997,0
"8534",7,2947,0,2177,1997,42,1,43,1,8,1,1,0,5,1,5,15,10,150000,70000,2,3,1,1,1,3,1,1,1,1,5,1,265,717,56,738,4,17,15,1,1997,99330.7839407771
"8535",7,5196,0,2177,1997,40,2,0,0,0,4,1,0,5,3,0,0,15,18000,0,1,0,0,0,0,0,0,1,9,9,0,99,364,838,0,0,5,99,0,2,1997,11919.6940728933
"8536",7,3639,0,2177,1997,39,1,41,2,6,1,1,0,5,1,5,15,2,38000,6000,2,1,1,1,1,2,1,1,1,5,0,1,473,408,330,859,31,12,14,1,1997,25163.7985983302
"8537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8542",7,2644,1,2177,1997,46,1,0,1,13,4,1,0,1,2,0,0,10,33000,0,1,0,0,0,0,0,0,1,1,1,1,8,751,67,0,0,31,13,0,2,1997,21852.772466971
"8543",7,5926,5,2177,1997,24,1,0,0,0,2,1,0,5,2,0,0,2,33000,0,2,0,0,0,0,0,0,1,1,1,5,0,283,628,0,0,31,17,0,8,1997,21852.772466971
"8544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8547",7,6131,0,2177,1997,38,2,0,1,6,4,1,0,5,3,0,0,4,56000,0,3,0,0,0,0,0,0,1,1,1,5,0,321,739,0,0,4,17,0,2,1997,37083.4926712235
"8548",7,2946,1,2177,1997,32,1,37,2,1,1,1,0,5,1,0,96,5,30000,10000,1,1,1,1,1,1,1,1,1,1,4,1,473,757,0,0,31,16,13,1,1997,19866.1567881554
"8549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8552",7,93,0,2178,1997,75,1,75,0,0,1,4,0,0,1,0,3,1,0,0,4,4,1,1,5,0,2,1,1,5,0,2,0,0,0,0,9,12,12,1,1997,0
"8553",7,450,0,2178,1997,37,1,0,0,0,2,1,0,1,2,0,0,4,25000,0,2,0,0,0,0,0,0,1,1,1,4,0,910,809,0,0,9,16,0,2,1997,16555.1306567962
"8554",7,296,0,2178,1997,73,2,0,0,0,2,4,0,0,3,0,0,21,0,0,2,0,0,0,0,0,0,1,3,5,0,2,0,0,0,0,9,10,0,2,1997,0
"8555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8556",7,5628,0,2180,1997,79,2,0,0,0,4,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,5,8,0,0,0,0,4,17,0,2,1997,0
"8557",7,4362,0,2180,1997,41,1,0,0,0,2,1,24,1,2,0,0,7,32000,0,4,0,0,0,0,0,0,1,1,1,2,0,430,69,0,0,4,14,0,2,1997,21190.5672406991
"8558",7,513,1,2180,1997,50,1,50,0,0,1,1,0,5,1,5,6,6,0,45000,2,1,1,1,1,5,0,1,1,1,5,8,245,67,240,857,4,17,17,1,1997,0
"8559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8560",7,969,0,2180,1997,43,1,46,2,14,1,1,0,5,1,5,3,3,130000,16000,1,4,4,1,1,5,8,1,1,1,5,0,65,838,76,848,37,17,17,1,1997,86086.6794153401
"8561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"8564",7,1274,0,2181,1997,80,2,0,1,12,3,4,0,0,3,0,0,5,0,0,1,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,8,8,0,2,1997,0
"8565",7,1769,0,2181,1997,53,2,0,0,0,4,1,0,5,3,0,0,10,24000,0,3,0,0,0,0,0,0,2,2,1,0,8,942,857,0,0,8,12,0,2,1997,15892.9254305243
"8566",7,4725,3,2181,1997,41,2,0,1,2,2,1,5,5,3,0,0,5,40000,0,2,0,0,0,0,0,0,2,9,1,4,8,202,857,0,0,10,16,0,3,1997,26488.2090508739
