"","Release_number","interview_id","Family_comp_change","family_identifier","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","hd_employ_status","hd_wtr_unemployed","hd_hrs_work_per_week","wtr_wf","wf_wtr_unemployed","wf_housework_hrs","hd_housework_hrs","wf_wage","hd_health","wf_health","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_occ","hd_ind","wf_occ","wf_ind","hd_wage","State","hd_edu","wf_edu","hd_change_in_marital_status","Year","hd_adj_income"
"1502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1503",6,4917,0,433,35,1,39,0,0,1,1,5,48,1,0,10,5,38000,3,3,1,1,5,0,1,1,1,5,0,1,535,227,0,0,49999,29,12,12,1,1994,35950.8380748728
"1504",6,4919,4,433,33,1,31,3,3,2,1,1,40,1,0,60,10,0,2,1,1,1,5,0,1,1,1,5,0,1,415,67,0,0,16999,29,12,12,5,1994,12222.8103849029
"1505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1507",6,2532,0,434,82,2,0,0,0,3,4,0,0,3,0,0,18,0,4,0,0,0,0,0,0,1,3,5,0,8,0,0,0,0,0,4,11,0,2,1994,0
"1508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1509",6,4926,3,436,74,2,0,0,0,3,4,0,0,3,0,0,40,0,3,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0,0,24,12,0,4,1994,0
"1510",6,4929,0,436,48,1,46,0,0,1,1,5,40,1,5,30,20,0,2,2,1,1,5,0,1,1,1,1,4,1,183,738,372,717,43999,24,16,12,1,1994,31636.651222151
"1511",6,4928,0,436,45,1,43,2,10,1,1,5,43,1,5,20,10,0,1,1,1,1,1,4,1,1,1,1,5,1,31,927,391,828,44757,24,17,16,1,1994,32181.6768278782
"1512",6,4927,0,436,40,1,39,2,9,1,1,5,60,1,5,20,8,0,2,2,1,1,1,3,1,1,1,1,4,1,245,259,694,259,129998,37,16,15,1,1994,93472.6104133544
"1513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1517",6,4925,0,436,49,1,46,2,12,1,1,5,40,1,5,16,12,0,2,2,1,1,1,2,1,1,1,1,4,1,1,738,372,857,0,24,16,14,1,1994,0
"1518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1522",6,3985,0,439,46,1,0,0,0,4,1,5,40,2,0,0,4,0,4,0,0,0,0,0,0,1,1,1,4,8,56,927,0,0,19999,24,16,0,2,1994,14379.9038112638
"1523",6,3986,0,440,46,1,46,1,11,1,1,5,40,1,5,12,2,28000,3,2,1,1,1,4,8,1,1,1,4,1,245,537,142,857,44999,14,16,16,1,1994,32355.6823642713
"1524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1528",6,2533,0,441,49,1,50,1,17,1,1,5,40,1,5,10,10,0,1,1,1,1,1,5,8,1,1,1,5,8,174,857,142,857,39999,14,17,17,1,1994,28760.5266536698
"1529",6,4930,0,442,53,1,50,0,0,1,1,5,45,1,0,30,10,0,1,2,1,1,1,1,8,1,1,1,4,8,3,448,0,0,37999,24,16,13,1,1994,27322.4643694292
"1530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1531",6,2535,0,443,74,2,0,0,0,3,6,0,0,3,0,0,28,0,3,0,0,0,0,0,0,1,3,5,0,1,0,0,0,0,0,35,8,0,2,1994,0
"1532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1534",6,2534,0,443,39,1,42,1,10,1,5,0,0,1,5,25,20,18850,3,3,1,3,5,0,8,1,3,5,0,8,0,0,902,858,0,34,11,11,1,1994,0
"1535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1536",6,4931,1,444,46,1,45,0,0,1,1,1,84,1,0,56,0,0,1,4,9,1,1,4,8,1,1,1,3,8,245,69,0,0,0,3,15,16,1,1994,0
"1537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1541",6,4934,0,445,20,1,0,0,0,2,1,1,30,2,0,0,10,0,1,0,0,0,0,0,0,9,9,9,0,99,751,67,0,0,4751,35,99,0,2,1994,3416.11695621353
"1542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1543",6,4932,0,445,41,1,48,2,10,1,1,5,40,1,5,14,3,25000,3,3,1,1,1,5,8,1,1,1,4,8,13,999,144,857,59999,35,16,17,1,1994,43141.1494960757
"1544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1551",6,4935,0,446,85,2,0,0,0,3,4,0,0,3,0,0,10,0,2,0,0,0,0,0,0,1,1,1,5,8,0,0,0,0,0,3,17,0,2,1994,0
"1552",6,4937,0,446,45,1,0,0,0,2,1,5,25,2,0,0,10,0,3,0,0,0,0,0,0,1,1,1,3,8,310,669,0,0,8600,3,15,0,2,1994,6183.66782223456
"1553",6,4936,0,446,44,2,0,0,0,4,3,0,0,3,0,0,15,0,3,0,0,0,0,0,0,1,1,1,4,8,0,0,0,0,39499,42,16,0,5,1994,28401.0110826096
"1554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1555",6,4938,0,448,81,1,52,0,0,1,4,0,0,1,0,20,10,0,2,2,2,1,5,0,97,2,3,5,0,8,0,0,0,0,0,3,5,12,1,1994,0
"1556",6,11839,0,449,59,1,53,1,17,1,1,5,40,1,0,15,6,0,4,5,2,3,5,0,8,2,3,5,0,8,612,109,0,0,18863,3,9,10,1,1994,13563.0844338152
"1557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1559",6,4942,0,450,74,1,73,0,0,1,4,5,52,1,0,28,10,0,2,2,1,1,1,4,8,1,1,5,0,8,326,717,0,0,7999,14,12,16,1,1994,5751.53010582026
"1560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1561",6,4943,1,450,31,1,0,0,0,2,3,0,0,2,0,0,2,0,1,0,0,0,0,0,0,1,1,1,2,8,0,0,0,0,25000,15,14,0,5,1994,17975.7785530074
"1562",6,4940,0,450,37,1,38,1,16,1,1,5,40,1,5,30,10,0,1,1,1,1,5,0,8,1,1,1,0,8,510,69,372,69,0,14,12,12,1,1994,0
"1563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1564",6,4941,0,450,45,1,43,3,6,1,1,5,40,1,5,40,20,0,4,2,1,1,1,1,8,1,1,1,4,8,510,69,801,17,0,14,16,13,1,1994,0
"1565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1569",6,4939,0,450,50,1,47,0,0,1,1,5,40,1,5,10,2,0,2,2,1,1,1,2,8,1,1,1,4,8,140,858,220,877,34999,14,16,14,1,1994,25165.3709430683
"1570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1571",6,4944,4,450,51,1,41,0,0,1,1,5,60,1,5,12,20,45000,1,1,1,1,1,5,8,1,1,1,5,8,223,887,222,927,119998,14,17,17,5,1994,86282.2989921515
"1572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1576",6,4945,0,452,78,2,0,0,0,3,4,0,0,3,0,0,6,0,3,0,0,0,0,0,0,1,3,5,0,8,0,0,0,0,0,14,9,0,2,1994,0
"1577",6,4948,0,452,44,1,42,2,13,1,1,5,60,1,5,30,15,0,3,3,1,1,5,0,8,1,1,1,1,8,522,607,926,839,15699,14,13,12,1,1994,11288.0699001465
"1578",6,4946,0,452,39,2,0,0,0,2,1,5,40,3,0,0,1,0,2,0,0,0,0,0,0,1,1,5,0,8,370,849,0,0,21599,26,12,0,2,1994,15530.3536386563
"1579",6,4947,0,452,50,1,47,1,13,1,1,5,45,1,0,35,0,0,3,3,1,1,5,0,8,1,1,5,0,8,473,417,0,0,20800,14,12,12,1,1994,14955.8477561022
"1580",6,4951,1,452,21,2,0,1,1,2,1,1,40,3,0,0,3,0,3,0,0,0,0,0,0,1,1,1,1,8,925,839,0,0,7499,14,13,0,2,1994,5392.01453476011
"1581",6,4949,0,452,24,1,24,2,2,1,1,5,65,1,5,14,1,18000,1,3,1,1,1,2,8,1,1,1,1,8,472,757,305,668,0,14,13,14,1,1994,0
"1582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1587",6,4950,2,452,27,1,19,0,0,1,1,1,50,1,0,15,5,0,2,2,1,1,5,0,8,1,1,5,0,8,755,19,0,0,11999,14,12,12,5,1994,8627.65467430145
"1588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1590",6,3987,0,455,50,1,46,1,15,1,1,5,50,1,5,40,2,0,1,1,1,1,5,0,8,1,1,5,0,8,801,17,443,759,50999,32,12,12,1,1994,36669.8692169931
"1591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1595",6,3988,0,455,56,1,47,0,0,1,1,5,40,1,0,0,1,0,3,4,1,3,5,0,8,1,3,5,0,8,492,917,0,0,39999,32,9,9,1,1994,28760.5266536698
"1596",6,3990,0,455,31,1,28,2,5,1,1,5,40,1,1,20,30,9000,1,2,1,1,5,0,8,1,1,1,0,8,600,917,301,707,27025,50,12,12,1,1994,19431.816615801
"1597",6,3991,0,455,81,2,0,0,0,3,8,0,0,3,0,0,5,0,5,0,0,0,0,0,0,1,3,5,0,8,0,0,0,0,0,32,8,0,2,1994,0
"1598",6,3992,0,455,86,1,0,0,0,3,5,0,0,2,0,0,0,0,5,0,0,0,0,0,0,1,3,5,0,8,0,0,0,0,0,32,3,0,2,1994,0
"1599",6,3989,1,455,23,1,25,1,1,1,1,5,40,1,0,25,5,25000,2,2,1,1,1,0,8,1,1,1,2,8,690,339,0,0,0,32,14,12,1,1994,0
"1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1602",6,4952,0,459,60,1,60,0,0,1,1,5,40,1,5,15,5,11000,3,3,1,1,5,0,8,1,1,5,0,8,381,927,663,319,21999,41,12,12,1,1994,15817.9660955044
"1603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1604",6,4953,0,459,36,1,36,1,1,1,1,5,45,1,5,10,5,31000,3,4,1,1,1,4,8,1,1,1,5,8,235,858,235,858,60999,42,17,16,1,1994,43860.180638196
"1605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1606",6,2538,0,461,76,2,0,0,0,3,6,0,0,3,0,0,21,0,5,0,0,0,0,0,0,1,3,5,0,8,0,0,0,0,0,41,5,0,2,1994,0
"1607",6,2537,1,461,46,1,43,1,14,1,1,5,45,1,5,10,1,0,3,3,1,2,5,0,8,1,2,5,0,8,715,127,643,259,20999,41,10,10,1,1994,15098.9349533841
"1608",6,16120,5,461,24,1,26,0,0,1,1,5,40,1,0,17,1,16000,2,1,1,1,1,3,8,1,1,1,0,8,706,509,0,0,25000,41,99,15,8,1994,17975.7785530074
"1609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1610",6,2539,0,462,81,1,0,0,0,3,4,0,0,2,0,0,998,0,4,0,0,0,0,0,0,1,3,5,0,8,0,0,0,0,0,41,6,0,2,1994,0
"1611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1612",6,2540,0,463,89,2,0,0,0,3,4,0,0,3,0,0,5,0,2,0,0,0,0,0,0,1,1,5,0,8,0,0,0,0,0,46,12,0,2,1994,0
"1613",6,4956,0,465,72,1,0,0,0,4,4,5,9,2,0,0,12,0,4,0,0,0,0,0,0,1,1,5,0,8,984,769,0,0,3699,9,12,0,2,1994,2659.69619470298
"1614",6,4955,0,465,71,2,0,0,0,4,1,5,30,3,0,0,10,0,3,0,0,0,0,0,0,1,1,5,0,8,903,798,0,0,6000,34,12,0,2,1994,4314.18685272178
"1615",6,4957,0,465,41,1,0,2,15,4,1,5,48,2,0,0,20,0,4,0,0,0,0,0,0,1,3,5,0,8,415,67,0,0,55999,34,11,0,2,1994,40265.0249275945
"1616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"1621",6,4958,1,465,28,1,23,2,1,1,1,5,55,1,0,15,10,0,1,1,1,1,5,0,8,1,1,5,0,8,481,329,0,0,36999,34,12,12,1,1994,26603.4332273089
"1622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
